,team_ids,round_ids,shots_total,shots_ongoal,shots_offgoal,shots_insidebox,shots_outsidebox,passes_total,passes_percentage,attacks_total,attacks_dangerous,fouls,corners,possession_time,yellow_cards,red_cards,saves,substitutions,tackles,penalties,injuries,results
595,85,199458,-2,-1.0,-1.0,2.0,-7.0,90.0,7.299999999999997,59.0,-10.0,-6.0,-6.0,10,0.0,,1.0,-1.0,3.0,,1.0,1
596,293,199458,5,2.0,3.0,3.0,1.0,222.0,12.980000000000004,61.0,14.0,-1.0,3.0,22,-1.0,,1.0,-1.0,-7.0,,,1
597,390,199458,-5,-2.0,-3.0,-3.0,-1.0,-222.0,-12.980000000000004,-61.0,-14.0,1.0,-3.0,-22,1.0,,-1.0,1.0,7.0,,,-1
598,1789,199458,-11,-5.0,-6.0,-8.0,-2.0,-210.0,-17.620000000000005,-32.0,-26.0,5.0,-3.0,-30,0.0,,4.0,0.0,0.0,,,0
599,939,199458,11,5.0,6.0,8.0,2.0,210.0,17.620000000000005,32.0,26.0,-5.0,3.0,30,0.0,,-4.0,0.0,0.0,,,0
600,390,199459,0,0.0,0.0,0.0,0.0,75.0,-1.5999999999999943,26.0,10.0,0.0,-2.0,8,-1.0,1.0,-2.0,1.0,-3.0,,1.0,-1
601,2356,199459,0,0.0,0.0,0.0,0.0,-75.0,1.5999999999999943,-26.0,-10.0,0.0,2.0,-8,1.0,-1.0,2.0,-1.0,3.0,,-1.0,1
602,2650,199459,10,0.0,10.0,9.0,5.0,104.0,5.239999999999995,71.0,27.0,-3.0,9.0,14,-1.0,,-1.0,-1.0,3.0,,0.0,0
603,7466,199459,-10,0.0,-10.0,-9.0,-5.0,-104.0,-5.239999999999995,-71.0,-27.0,3.0,-9.0,-14,1.0,,1.0,1.0,-3.0,,0.0,0
604,2905,199459,11,7.0,4.0,6.0,6.0,-90.0,-3.0400000000000063,13.0,-1.0,-3.0,-1.0,-12,-1.0,,-4.0,1.0,2.0,,,1
605,1020,199459,-11,-7.0,-4.0,-6.0,-6.0,90.0,3.0400000000000063,-13.0,1.0,3.0,1.0,12,1.0,,4.0,-1.0,-2.0,,,-1
606,85,199459,4,3.0,1.0,2.0,-1.0,200.0,7.929999999999993,34.0,3.0,-4.0,6.0,20,-1.0,,-2.0,1.0,4.0,,2.0,0
607,1789,199459,-4,-3.0,-1.0,-2.0,1.0,-200.0,-7.929999999999993,-34.0,-3.0,4.0,-6.0,-20,1.0,,2.0,-1.0,-4.0,,-2.0,0
608,211,199459,9,1.0,8.0,6.0,2.0,-79.0,-6.789999999999992,30.0,41.0,-1.0,4.0,-8,3.0,,,2.0,-10.0,0.0,1.0,-1
609,293,199459,-9,-1.0,-8.0,-6.0,-2.0,79.0,6.789999999999992,-30.0,-41.0,1.0,-4.0,8,-3.0,,,-2.0,10.0,0.0,-1.0,1
610,939,199459,12,6.0,6.0,7.0,7.0,-19.0,2.0600000000000023,20.0,25.0,-2.0,3.0,-2,,,,-2.0,-3.0,,2.0,1
611,2394,199459,-12,-6.0,-6.0,-7.0,-7.0,19.0,-2.0600000000000023,-20.0,-25.0,2.0,-3.0,2,,,,2.0,3.0,,-2.0,-1
612,2356,199460,5,5.0,0.0,1.0,3.0,-123.0,-3.730000000000004,-10.0,-1.0,5.0,1.0,-16,3.0,,-3.0,1.0,-3.0,,1.0,1
613,211,199460,-5,-5.0,0.0,-1.0,-3.0,123.0,3.730000000000004,10.0,1.0,-5.0,-1.0,16,-3.0,,3.0,-1.0,3.0,,-1.0,-1
614,7466,199460,-3,1.0,-4.0,0.0,-2.0,-116.0,-10.079999999999998,-49.0,-30.0,5.0,-1.0,-20,1.0,,,-2.0,-7.0,,1.0,0
615,2905,199460,3,-1.0,4.0,0.0,2.0,116.0,10.079999999999998,49.0,30.0,-5.0,1.0,20,-1.0,,,2.0,7.0,,-1.0,0
616,1789,199460,-2,-3.0,1.0,-3.0,2.0,-115.0,-10.430000000000007,-6.0,7.0,-1.0,4.0,-12,-1.0,1.0,1.0,3.0,9.0,,2.0,-1
617,2650,199460,2,3.0,-1.0,3.0,-2.0,115.0,10.430000000000007,6.0,-7.0,1.0,-4.0,12,1.0,-1.0,-1.0,-3.0,-9.0,,-2.0,1
618,1020,199460,-4,-1.0,-3.0,-3.0,-1.0,-125.0,-8.469999999999999,-57.0,-22.0,8.0,2.0,-16,0.0,,0.0,-1.0,8.0,,,-1
619,85,199460,4,1.0,3.0,3.0,1.0,125.0,8.469999999999999,57.0,22.0,-8.0,-2.0,16,0.0,,0.0,1.0,-8.0,,,1
620,939,199460,0,0.0,0.0,1.0,1.0,172.0,17.32999999999999,69.0,30.0,-14.0,2.0,24,-4.0,,-2.0,1.0,-2.0,,,-1
621,390,199460,0,0.0,0.0,-1.0,-1.0,-172.0,-17.32999999999999,-69.0,-30.0,14.0,-2.0,-24,4.0,,2.0,-1.0,2.0,,,1
622,2394,199460,5,,8.0,5.0,2.0,125.0,5.140000000000001,70.0,39.0,1.0,1.0,12,0.0,,-1.0,0.0,-4.0,,1.0,-1
623,293,199460,-5,,-8.0,-5.0,-2.0,-125.0,-5.140000000000001,-70.0,-39.0,-1.0,-1.0,-12,0.0,,1.0,0.0,4.0,,-1.0,1
624,390,199461,5,3.0,2.0,3.0,2.0,13.0,0.8299999999999983,-29.0,5.0,-5.0,0.0,0,,,,3.0,-5.0,,,-1
625,7466,199461,-5,-3.0,-2.0,-3.0,-2.0,-13.0,-0.8299999999999983,29.0,-5.0,5.0,0.0,0,,,,-3.0,5.0,,,1
626,2394,199461,10,1.0,9.0,8.0,1.0,166.0,5.779999999999987,29.0,30.0,5.0,1.0,18,,,-3.0,0.0,2.0,,,-1
627,1789,199461,-10,-1.0,-9.0,-8.0,-1.0,-166.0,-5.779999999999987,-29.0,-30.0,-5.0,-1.0,-18,,,3.0,0.0,-2.0,,,1
628,211,199461,3,-2.0,5.0,1.0,3.0,-165.0,-17.10000000000001,-22.0,10.0,9.0,5.0,-18,1.0,,-1.0,0.0,2.0,,,-1
629,85,199461,-3,2.0,-5.0,-1.0,-3.0,165.0,17.10000000000001,22.0,-10.0,-9.0,-5.0,18,-1.0,,1.0,0.0,-2.0,,,1
630,2905,199461,6,1.0,5.0,6.0,0.0,-297.0,-17.299999999999997,4.0,11.0,1.0,0.0,-32,1.0,,-1.0,-1.0,9.0,,1.0,1
631,2650,199461,-6,-1.0,-5.0,-6.0,0.0,297.0,17.299999999999997,-4.0,-11.0,-1.0,0.0,32,-1.0,,1.0,1.0,-9.0,,-1.0,-1
632,293,199461,4,1.0,3.0,4.0,1.0,66.0,4.240000000000009,7.0,36.0,-5.0,5.0,8,0.0,,-1.0,1.0,-14.0,1.0,,0
633,1020,199461,-4,-1.0,-3.0,-4.0,-1.0,-66.0,-4.240000000000009,-7.0,-36.0,5.0,-5.0,-8,0.0,,1.0,-1.0,14.0,-1.0,,0
634,2356,199461,-5,-2.0,-3.0,1.0,-8.0,-125.0,-10.700000000000003,-4.0,-14.0,2.0,2.0,-14,0.0,,1.0,0.0,8.0,,1.0,-1
635,939,199461,5,2.0,3.0,-1.0,8.0,125.0,10.700000000000003,4.0,14.0,-2.0,-2.0,14,0.0,,-1.0,0.0,-8.0,,-1.0,1
636,1020,199462,-11,,-5.0,-2.0,-6.0,94.0,3.9399999999999977,-9.0,-13.0,0.0,-2.0,12,1.0,1.0,3.0,1.0,-7.0,,0.0,0
637,2356,199462,11,,5.0,2.0,6.0,-94.0,-3.9399999999999977,9.0,13.0,0.0,2.0,-12,-1.0,-1.0,-3.0,-1.0,7.0,,0.0,0
638,7466,199462,3,1.0,2.0,-4.0,3.0,-59.0,2.1799999999999926,28.0,18.0,-8.0,0.0,-8,-2.0,,1.0,0.0,-13.0,,,0
639,2394,199462,-3,-1.0,-2.0,4.0,-3.0,59.0,-2.1799999999999926,-28.0,-18.0,8.0,0.0,8,2.0,,-1.0,0.0,13.0,,,0
640,2650,199462,-2,-4.0,2.0,-6.0,3.0,-113.0,-2.4200000000000017,-11.0,-5.0,1.0,-2.0,-12,2.0,,0.0,0.0,-3.0,,,-1
641,293,199462,2,4.0,-2.0,6.0,-3.0,113.0,2.4200000000000017,11.0,5.0,-1.0,2.0,12,-2.0,,0.0,0.0,3.0,,,1
642,939,199462,5,1.0,4.0,0.0,6.0,279.0,22.269999999999996,67.0,14.0,-4.0,5.0,34,-1.0,,-3.0,0.0,-9.0,,0.0,1
643,211,199462,-5,-1.0,-4.0,0.0,-6.0,-279.0,-22.269999999999996,-67.0,-14.0,4.0,-5.0,-34,1.0,,3.0,0.0,9.0,,0.0,-1
644,1789,199462,7,3.0,4.0,8.0,-3.0,38.0,5.560000000000002,20.0,4.0,-5.0,-4.0,4,-2.0,,-2.0,-2.0,-7.0,,,0
645,2905,199462,-7,-3.0,-4.0,-8.0,3.0,-38.0,-5.560000000000002,-20.0,-4.0,5.0,4.0,-4,2.0,,2.0,2.0,7.0,,,0
646,85,199462,4,4.0,0.0,7.0,-3.0,205.0,12.86,30.0,2.0,-9.0,-6.0,20,0.0,,-2.0,-5.0,0.0,1.0,4.0,1
647,390,199462,-4,-4.0,0.0,-7.0,3.0,-205.0,-12.86,-30.0,-2.0,9.0,6.0,-20,0.0,,2.0,5.0,0.0,-1.0,-4.0,-1
648,1020,199463,-6,-3.0,-3.0,2.0,-6.0,-31.0,-6.8799999999999955,-13.0,-10.0,-2.0,5.0,-4,0.0,,1.0,2.0,3.0,,1.0,-1
649,939,199463,6,3.0,3.0,-2.0,6.0,31.0,6.8799999999999955,13.0,10.0,2.0,-5.0,4,0.0,,-1.0,-2.0,-3.0,,-1.0,1
650,2356,199463,11,3.0,8.0,5.0,1.0,-29.0,-2.049999999999997,5.0,43.0,1.0,4.0,0,1.0,,-1.0,-2.0,15.0,,-1.0,0
651,2394,199463,-11,-3.0,-8.0,-5.0,-1.0,29.0,2.049999999999997,-5.0,-43.0,-1.0,-4.0,0,-1.0,,1.0,2.0,-15.0,,1.0,0
652,211,199463,2,1.0,1.0,2.0,2.0,-220.0,-15.54,-31.0,10.0,-2.0,3.0,-28,0.0,,-3.0,1.0,10.0,,,0
653,1789,199463,-2,-1.0,-1.0,-2.0,-2.0,220.0,15.54,31.0,-10.0,2.0,-3.0,28,0.0,,3.0,-1.0,-10.0,,,0
654,2905,199463,16,5.0,11.0,14.0,2.0,92.0,12.119999999999997,44.0,43.0,-5.0,1.0,14,,,-4.0,-2.0,2.0,1.0,,1
655,390,199463,-16,-5.0,-11.0,-14.0,-2.0,-92.0,-12.119999999999997,-44.0,-43.0,5.0,-1.0,-14,,,4.0,2.0,-2.0,-1.0,,-1
656,293,199463,-1,-2.0,1.0,-1.0,-1.0,206.0,11.320000000000007,-2.0,-2.0,2.0,2.0,20,0.0,,2.0,0.0,0.0,,,1
657,7466,199463,1,2.0,-1.0,1.0,1.0,-206.0,-11.320000000000007,2.0,2.0,-2.0,-2.0,-20,0.0,,-2.0,0.0,0.0,,,-1
658,2650,199463,-10,-1.0,-9.0,-13.0,2.0,-32.0,-0.8599999999999994,-32.0,-67.0,11.0,,-8,3.0,,3.0,0.0,5.0,,,0
659,85,199463,10,1.0,9.0,13.0,-2.0,32.0,0.8599999999999994,32.0,67.0,-11.0,,8,-3.0,,-3.0,0.0,-5.0,,,0
660,7466,199464,4,1.0,3.0,-2.0,5.0,121.0,10.360000000000007,17.0,12.0,-4.0,-1.0,18,,,0.0,-2.0,1.0,,0.0,0
661,211,199464,-4,-1.0,-3.0,2.0,-5.0,-121.0,-10.360000000000007,-17.0,-12.0,4.0,1.0,-18,,,0.0,2.0,-1.0,,0.0,0
662,1789,199464,-1,0.0,-1.0,2.0,-4.0,84.0,8.370000000000005,-6.0,0.0,-7.0,1.0,12,0.0,,2.0,-1.0,-6.0,,-3.0,1
663,2356,199464,1,0.0,1.0,-2.0,4.0,-84.0,-8.370000000000005,6.0,0.0,7.0,-1.0,-12,0.0,,-2.0,1.0,6.0,,3.0,-1
664,2394,199464,1,-1.0,2.0,-1.0,3.0,31.0,3.4599999999999937,1.0,3.0,-1.0,1.0,4,-2.0,,1.0,-1.0,-6.0,,2.0,0
665,1020,199464,-1,1.0,-2.0,1.0,-3.0,-31.0,-3.4599999999999937,-1.0,-3.0,1.0,-1.0,-4,2.0,,-1.0,1.0,6.0,,-2.0,0
666,85,199464,7,6.0,1.0,6.0,1.0,317.0,20.61,37.0,45.0,-2.0,1.0,38,-1.0,,-4.0,-2.0,-6.0,,,0
667,2905,199464,-7,-6.0,-1.0,-6.0,-1.0,-317.0,-20.61,-37.0,-45.0,2.0,-1.0,-38,1.0,,4.0,2.0,6.0,,,0
668,939,199464,-2,0.0,-2.0,0.0,-2.0,31.0,0.1799999999999926,33.0,22.0,-4.0,-2.0,2,2.0,1.0,1.0,-2.0,-11.0,,1.0,1
669,293,199464,2,0.0,2.0,0.0,2.0,-31.0,-0.1799999999999926,-33.0,-22.0,4.0,2.0,-2,-2.0,-1.0,-1.0,2.0,11.0,,-1.0,-1
670,390,199464,-6,-2.0,-4.0,-6.0,-2.0,-64.0,-7.099999999999994,19.0,-6.0,-4.0,4.0,-8,1.0,,0.0,-1.0,2.0,1.0,,-1
671,2650,199464,6,2.0,4.0,6.0,2.0,64.0,7.099999999999994,-19.0,6.0,4.0,-4.0,8,-1.0,,0.0,1.0,-2.0,-1.0,,1
672,2905,199465,-4,-3.0,-1.0,-1.0,-2.0,-127.0,-8.950000000000003,10.0,32.0,-1.0,-3.0,-16,1.0,1.0,1.0,-1.0,1.0,,,-1
673,2394,199465,4,3.0,1.0,1.0,2.0,127.0,8.950000000000003,-10.0,-32.0,1.0,3.0,16,-1.0,-1.0,-1.0,1.0,-1.0,,,1
674,211,199465,5,2.0,3.0,1.0,1.0,-364.0,-27.270000000000003,-57.0,-8.0,5.0,-2.0,-44,,,-4.0,1.0,5.0,,,1
675,1020,199465,-5,-2.0,-3.0,-1.0,-1.0,364.0,27.270000000000003,57.0,8.0,-5.0,2.0,44,,,4.0,-1.0,-5.0,,,-1
676,85,199465,1,0.0,1.0,2.0,-2.0,227.0,2.0999999999999943,57.0,2.0,-12.0,1.0,22,,,1.0,-1.0,0.0,,,1
677,7466,199465,-1,0.0,-1.0,-2.0,2.0,-227.0,-2.0999999999999943,-57.0,-2.0,12.0,-1.0,-22,,,-1.0,1.0,0.0,,,-1
678,390,199465,-11,-6.0,-5.0,-6.0,-3.0,-50.0,4.3500000000000085,-1.0,-18.0,2.0,-3.0,-8,3.0,,6.0,0.0,3.0,,,0
679,1789,199465,11,6.0,5.0,6.0,3.0,50.0,-4.3500000000000085,1.0,18.0,-2.0,3.0,8,-3.0,,-6.0,0.0,-3.0,,,0
680,2650,199465,8,3.0,5.0,6.0,2.0,-28.0,-3.0999999999999943,-17.0,-23.0,-5.0,2.0,-6,-3.0,,-1.0,0.0,4.0,,,1
681,939,199465,-8,-3.0,-5.0,-6.0,-2.0,28.0,3.0999999999999943,17.0,23.0,5.0,-2.0,6,3.0,,1.0,0.0,-4.0,,,-1
682,293,199465,-8,,-1.0,-6.0,-2.0,280.0,10.849999999999994,51.0,0.0,1.0,2.0,28,1.0,,6.0,-1.0,-5.0,,,0
683,2356,199465,8,,1.0,6.0,2.0,-280.0,-10.849999999999994,-51.0,0.0,-1.0,-2.0,-28,-1.0,,-6.0,1.0,5.0,,,0
684,2356,199466,1,2.0,-1.0,2.0,0.0,-134.0,-9.060000000000002,-29.0,-37.0,3.0,-1.0,-16,4.0,1.0,-2.0,-1.0,5.0,,,-1
685,2650,199466,-1,-2.0,1.0,-2.0,0.0,134.0,9.060000000000002,29.0,37.0,-3.0,1.0,16,-4.0,-1.0,2.0,1.0,-5.0,,,1
686,293,199466,-8,0.0,-8.0,-7.0,-3.0,-68.0,-2.3900000000000006,-44.0,-50.0,8.0,-4.0,-8,-2.0,,3.0,1.0,5.0,1.0,,1
687,85,199466,8,0.0,8.0,7.0,3.0,68.0,2.3900000000000006,44.0,50.0,-8.0,4.0,8,2.0,,-3.0,-1.0,-5.0,-1.0,,-1
688,939,199466,-1,,2.0,0.0,0.0,142.0,9.319999999999993,36.0,0.0,-2.0,-2.0,18,0.0,,2.0,2.0,-1.0,,,-1
689,2905,199466,1,,-2.0,0.0,0.0,-142.0,-9.319999999999993,-36.0,0.0,2.0,2.0,-18,0.0,,-2.0,-2.0,1.0,,,1
690,2394,199466,0,-1.0,1.0,0.0,-1.0,232.0,9.170000000000002,30.0,-13.0,3.0,5.0,24,2.0,,-1.0,-2.0,-12.0,,,0
691,211,199466,0,1.0,-1.0,0.0,1.0,-232.0,-9.170000000000002,-30.0,13.0,-3.0,-5.0,-24,-2.0,,1.0,2.0,12.0,,,0
692,7466,199466,1,1.0,0.0,1.0,-1.0,14.0,3.1799999999999926,-14.0,1.0,3.0,-4.0,0,3.0,,2.0,1.0,-1.0,,,1
693,1789,199466,-1,-1.0,0.0,-1.0,1.0,-14.0,-3.1799999999999926,14.0,-1.0,-3.0,4.0,0,-3.0,,-2.0,-1.0,1.0,,,-1
694,1020,199466,-4,1.0,-5.0,-1.0,-5.0,-26.0,-1.5699999999999932,-6.0,-8.0,8.0,1.0,-4,0.0,,3.0,-1.0,-1.0,1.0,,1
695,390,199466,4,-1.0,5.0,1.0,5.0,26.0,1.5699999999999932,6.0,8.0,-8.0,-1.0,4,0.0,,-3.0,1.0,1.0,-1.0,,-1
696,2650,199467,0,1.0,-1.0,5.0,-1.0,1.0,-2.069999999999993,56.0,16.0,2.0,0.0,0,-2.0,1.0,-7.0,0.0,7.0,1.0,,-1
697,2394,199467,0,-1.0,1.0,-5.0,1.0,-1.0,2.069999999999993,-56.0,-16.0,-2.0,0.0,0,2.0,-1.0,7.0,0.0,-7.0,-1.0,,1
698,390,199467,-2,4.0,-6.0,3.0,-3.0,-38.0,-5.539999999999999,-48.0,-27.0,-7.0,-1.0,-10,1.0,,-2.0,-2.0,0.0,,1.0,1
699,211,199467,2,-4.0,6.0,-3.0,3.0,38.0,5.539999999999999,48.0,27.0,7.0,1.0,10,-1.0,,2.0,2.0,0.0,,-1.0,-1
700,7466,199467,5,0.0,5.0,0.0,2.0,93.0,15.879999999999995,17.0,4.0,0.0,-4.0,12,-2.0,,,-1.0,-7.0,,-1.0,-1
701,1020,199467,-5,0.0,-5.0,0.0,-2.0,-93.0,-15.879999999999995,-17.0,-4.0,0.0,4.0,-12,2.0,,,1.0,7.0,,1.0,1
702,1789,199467,-2,-4.0,2.0,-2.0,-2.0,-326.0,-13.480000000000004,-11.0,14.0,0.0,-6.0,-32,1.0,,1.0,0.0,0.0,,,-1
703,293,199467,2,4.0,-2.0,2.0,2.0,326.0,13.480000000000004,11.0,-14.0,0.0,6.0,32,-1.0,,-1.0,0.0,0.0,,,1
704,85,199467,-1,1.0,-2.0,2.0,,51.0,1.210000000000008,-2.0,-8.0,3.0,-1.0,6,0.0,,-1.0,2.0,15.0,,4.0,0
705,939,199467,1,-1.0,2.0,-2.0,,-51.0,-1.210000000000008,2.0,8.0,-3.0,1.0,-6,0.0,,1.0,-2.0,-15.0,,-4.0,0
706,2905,199467,3,-3.0,6.0,-1.0,2.0,-8.0,-2.280000000000001,6.0,-9.0,-5.0,1.0,-2,0.0,,5.0,-1.0,2.0,,0.0,0
707,2356,199467,-3,3.0,-6.0,1.0,-2.0,8.0,2.280000000000001,-6.0,9.0,5.0,-1.0,2,0.0,,-5.0,1.0,-2.0,,0.0,0
708,293,199468,-2,3.0,-5.0,-1.0,0.0,241.0,12.849999999999994,-17.0,-17.0,7.0,0.0,26,1.0,,-3.0,2.0,-3.0,,1.0,0
709,2905,199468,2,-3.0,5.0,1.0,0.0,-241.0,-12.849999999999994,17.0,17.0,-7.0,0.0,-26,-1.0,,3.0,-2.0,3.0,,-1.0,0
710,939,199468,8,4.0,4.0,10.0,6.0,34.0,6.730000000000004,26.0,44.0,6.0,3.0,4,3.0,,1.0,0.0,-3.0,,1.0,1
711,7466,199468,-8,-4.0,-4.0,-10.0,-6.0,-34.0,-6.730000000000004,-26.0,-44.0,-6.0,-3.0,-4,-3.0,,-1.0,0.0,3.0,,-1.0,-1
712,2356,199468,-11,-1.0,-10.0,-6.0,,-192.0,-7.159999999999997,-36.0,-9.0,-3.0,2.0,-22,-1.0,,2.0,-2.0,-2.0,,,1
713,85,199468,11,1.0,10.0,6.0,,192.0,7.159999999999997,36.0,9.0,3.0,-2.0,22,1.0,,-2.0,2.0,2.0,,,-1
714,211,199468,-3,-2.0,-1.0,1.0,-4.0,-95.0,-2.6400000000000006,2.0,-13.0,10.0,-4.0,-12,0.0,,2.0,-2.0,11.0,,2.0,-1
715,2650,199468,3,2.0,1.0,-1.0,4.0,95.0,2.6400000000000006,-2.0,13.0,-10.0,4.0,12,0.0,,-2.0,2.0,-11.0,,-2.0,1
716,2394,199468,-3,-2.0,-1.0,-2.0,-2.0,14.0,3.0799999999999983,-5.0,12.0,2.0,-6.0,0,2.0,,5.0,0.0,-7.0,,,1
717,390,199468,3,2.0,1.0,2.0,2.0,-14.0,-3.0799999999999983,5.0,-12.0,-2.0,6.0,0,-2.0,,-5.0,0.0,7.0,,,-1
718,1020,199468,4,-3.0,7.0,2.0,1.0,49.0,7.660000000000011,41.0,46.0,-2.0,2.0,8,-1.0,,1.0,0.0,-4.0,,-1.0,-1
719,1789,199468,-4,3.0,-7.0,-2.0,-1.0,-49.0,-7.660000000000011,-41.0,-46.0,2.0,-2.0,-8,1.0,,-1.0,0.0,4.0,,1.0,1
720,211,240943,1,-3.0,4.0,2.0,1.0,-141.0,-12.130000000000003,-40.0,-9.0,0.0,-5.0,-20,,,3.0,0.0,5.0,,,0
721,1789,240943,-1,3.0,-4.0,-2.0,-1.0,141.0,12.130000000000003,40.0,9.0,0.0,5.0,20,,,-3.0,0.0,-5.0,,,0
722,2394,240933,-6,2.0,-8.0,-7.0,1.0,101.0,5.440000000000012,-51.0,-35.0,-2.0,-8.0,8,-1.0,,0.0,1.0,-6.0,,1.0,1
723,2905,240933,6,-2.0,8.0,7.0,-1.0,-101.0,-5.440000000000012,51.0,35.0,2.0,8.0,-8,1.0,,0.0,-1.0,6.0,,-1.0,-1
724,1020,240943,-1,-1.0,0.0,3.0,-6.0,1.0,-0.9600000000000009,-2.0,11.0,9.0,2.0,0,2.0,,2.0,0.0,5.0,,,1
725,390,240943,1,1.0,0.0,-3.0,6.0,-1.0,0.9600000000000009,2.0,-11.0,-9.0,-2.0,0,-2.0,,-2.0,0.0,-5.0,,,-1
726,85,240933,3,4.0,-1.0,7.0,,151.0,6.410000000000011,19.0,21.0,3.0,5.0,14,,,-3.0,-2.0,-2.0,,1.0,1
727,2356,240933,-3,-4.0,1.0,-7.0,,-151.0,-6.410000000000011,-19.0,-21.0,-3.0,-5.0,-14,,,3.0,2.0,2.0,,-1.0,-1
728,939,240933,-1,-1.0,0.0,1.0,-3.0,-325.0,-16.50999999999999,-2.0,13.0,-5.0,2.0,-38,0.0,,3.0,-1.0,-13.0,,2.0,1
729,293,240933,1,1.0,0.0,-1.0,3.0,325.0,16.50999999999999,2.0,-13.0,5.0,-2.0,38,0.0,,-3.0,1.0,13.0,,-2.0,-1
730,2650,240943,-2,2.0,-4.0,-3.0,1.0,212.0,5.709999999999994,41.0,25.0,2.0,3.0,18,0.0,,-2.0,0.0,9.0,,1.0,0
731,7466,240943,2,-2.0,4.0,3.0,-1.0,-212.0,-5.709999999999994,-41.0,-25.0,-2.0,-3.0,-18,0.0,,2.0,0.0,-9.0,,-1.0,0
732,1789,240944,0,-5.0,5.0,3.0,-2.0,70.0,3.8900000000000006,11.0,7.0,8.0,0.0,8,2.0,,4.0,1.0,-3.0,,0.0,-1
733,7466,240944,0,5.0,-5.0,-3.0,2.0,-70.0,-3.8900000000000006,-11.0,-7.0,-8.0,0.0,-8,-2.0,,-4.0,-1.0,3.0,,0.0,1
734,2356,240934,10,-1.0,11.0,4.0,8.0,25.0,1.7399999999999949,47.0,32.0,-4.0,8.0,4,,,,0.0,2.0,,,-1
735,2394,240934,-10,1.0,-11.0,-4.0,-8.0,-25.0,-1.7399999999999949,-47.0,-32.0,4.0,-8.0,-4,,,,0.0,-2.0,,,1
736,390,240944,2,-2.0,4.0,4.0,-1.0,-66.0,-8.800000000000011,-24.0,9.0,2.0,5.0,-10,2.0,,0.0,0.0,-2.0,,,-1
737,211,240944,-2,2.0,-4.0,-4.0,1.0,66.0,8.800000000000011,24.0,-9.0,-2.0,-5.0,10,-2.0,,0.0,0.0,2.0,,,1
738,293,240934,0,-2.0,2.0,-1.0,-2.0,149.0,5.310000000000002,2.0,11.0,0.0,-1.0,14,2.0,,2.0,-1.0,2.0,,,-1
739,85,240934,0,2.0,-2.0,1.0,2.0,-149.0,-5.310000000000002,-2.0,-11.0,0.0,1.0,-14,-2.0,,-2.0,1.0,-2.0,,,1
740,2905,240934,-10,-5.0,-5.0,-9.0,1.0,59.0,4.479999999999997,-22.0,-10.0,0.0,-4.0,8,4.0,,1.0,-1.0,5.0,,-2.0,-1
741,939,240934,10,5.0,5.0,9.0,-1.0,-59.0,-4.479999999999997,22.0,10.0,0.0,4.0,-8,-4.0,,-1.0,1.0,-5.0,,2.0,1
742,2650,240944,13,6.0,7.0,4.0,9.0,41.0,3.7099999999999937,-53.0,-6.0,-2.0,9.0,4,0.0,,-5.0,0.0,-10.0,,,0
743,1020,240944,-13,-6.0,-7.0,-4.0,-9.0,-41.0,-3.7099999999999937,53.0,6.0,2.0,-9.0,-4,0.0,,5.0,0.0,10.0,,,0
744,7466,240945,0,-1.0,1.0,-1.0,4.0,79.0,5.22999999999999,21.0,-1.0,0.0,4.0,8,-2.0,,-1.0,0.0,1.0,,-3.0,0
745,1020,240945,0,1.0,-1.0,1.0,-4.0,-79.0,-5.22999999999999,-21.0,1.0,0.0,-4.0,-8,2.0,,1.0,0.0,-1.0,,3.0,0
746,211,240945,-5,-2.0,-3.0,1.0,,-45.0,-3.6299999999999955,-13.0,-7.0,3.0,-5.0,-6,2.0,,1.0,0.0,4.0,0.0,,-1
747,2650,240945,5,2.0,3.0,-1.0,,45.0,3.6299999999999955,13.0,7.0,-3.0,5.0,6,-2.0,,-1.0,0.0,-4.0,0.0,,1
748,1789,240945,3,-4.0,7.0,4.0,-1.0,114.0,9.950000000000003,40.0,17.0,4.0,2.0,18,1.0,,2.0,1.0,9.0,,,0
749,390,240945,-3,4.0,-7.0,-4.0,1.0,-114.0,-9.950000000000003,-40.0,-17.0,-4.0,-2.0,-18,-1.0,,-2.0,-1.0,-9.0,,,0
750,85,240935,-2,0.0,-2.0,-2.0,-3.0,-424.0,-15.760000000000005,-21.0,-11.0,-1.0,-2.0,-46,-1.0,1.0,-1.0,0.0,4.0,,,0
751,2394,240935,2,0.0,2.0,2.0,3.0,424.0,15.760000000000005,21.0,11.0,1.0,2.0,46,1.0,-1.0,1.0,0.0,-4.0,,,0
752,293,240935,3,0.0,3.0,-4.0,6.0,345.0,15.560000000000002,50.0,21.0,1.0,3.0,38,3.0,1.0,0.0,0.0,-3.0,1.0,,0
753,2905,240935,-3,0.0,-3.0,4.0,-6.0,-345.0,-15.560000000000002,-50.0,-21.0,-1.0,-3.0,-38,-3.0,-1.0,0.0,0.0,3.0,-1.0,,0
754,2356,240935,-18,-5.0,-13.0,-11.0,-1.0,-39.0,-5.740000000000009,-38.0,-12.0,1.0,-2.0,-6,-2.0,,5.0,0.0,13.0,,,0
755,939,240935,18,5.0,13.0,11.0,1.0,39.0,5.740000000000009,38.0,12.0,-1.0,2.0,6,2.0,,-5.0,0.0,-13.0,,,0
756,2650,240946,3,0.0,3.0,7.0,-4.0,225.0,14.510000000000005,47.0,37.0,-4.0,2.0,26,2.0,1.0,,1.0,1.0,,2.0,-1
